Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Denmark,DNK,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.679999828,7.460000038,7.360000134,7.090000153,5.889999866,5.329999924,5.429999828,5.320000172,4.900000095,5.139999866,5.130000114,4.579999924,4.610000134,4.489999771,4.550000191,4.510000229,4.190000057,4,4.150000095,4.010000229,3.769999981,4.050000191,4.03000021,3.920000076,3.809999943,3.599999905,3.160000086,3.299999952,3.220000029,
Dominican Republic,DOM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.11000061,28.90999985,28.71999931,28.19000053,27.70000076,27.14999962,28.10000038,23.95999908,24.53000069,21.94000053,20.5,22.07999992,20.69000053,20.31999969,19.34000015,19.78000069,18.59000015,18.14999962,19.02000046,18.17000008,17.88999939,17.07999992,16.63999939,16.57999992,14.72000027,13.72000027,14.81999969,14.28999996,13.48999977,
Algeria,DZA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.45999908,26.31999969,26.12999916,25.89999962,25.63999939,25.36000061,24.96999931,24.64999962,24.31999969,23.70999908,23.07999992,23.21999931,23.36000061,21.80999947,20.18000031,18.70999908,17.23999977,15.90999985,14.61999989,13.35999966,12.30000019,12.28999996,12.15999985,11.94999981,11.77999973,11.56000042,11.35999966,11.05000019,10.76000023,
East Asia & Pacific (excluding high income),EAP,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.26481775,61.16572251,59.12883693,57.13448139,55.14814313,53.69126833,52.87739279,52.92628627,52.88202158,52.43183237,51.92757609,51.55491289,50.68658675,48.77931668,47.11462471,45.20184482,43.54998345,42.57916117,41.33187084,40.09537321,38.56084636,37.56585009,35.92088593,34.15428333,33.08581479,32.09153429,31.31967407,30.355646,29.55545743,
Early-demographic dividend,EAR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.32813611,51.04216563,50.52611662,49.72967586,49.15563694,48.55039738,48.07533612,47.88006313,47.43784406,47.02416334,46.4714152,46.0135625,45.33776445,44.12830347,43.42919179,42.4757035,41.60242107,41.26943716,40.68191299,39.93616321,38.80986829,37.69196945,37.14460905,36.60891241,35.86362859,35.38326423,34.71159465,34.01311566,33.38931206,
East Asia & Pacific,EAS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.75629152,54.78720163,53.00123728,51.24690996,49.4889555,48.2274126,47.51356802,47.67366065,47.68610893,47.29840546,46.8689308,46.55099974,45.79171111,44.10087102,42.60418229,40.89688989,39.40109337,38.54238829,37.5048323,36.40537486,35.0267695,34.14289127,32.67634855,31.05785709,30.08491462,29.18098239,28.4855838,27.62085965,26.89285317,
Europe & Central Asia (excluding high income),ECA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.87092752,24.54505405,25.10624836,25.62440306,25.58400928,25.37405132,24.09247062,23.85836472,24.43718452,23.95720664,22.7312853,22.08569532,21.6598548,20.97890816,20.37121567,19.68499773,18.7944882,18.3796564,18.12875519,17.72160914,17.60500745,17.20696399,16.87919072,15.8593205,15.75308688,15.72367248,15.29451345,14.86720474,14.61504076,
Europe & Central Asia,ECS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.40240126,15.75742523,16.0029383,16.1640453,15.91591072,15.65953657,15.05795179,14.7409419,14.89422138,14.60580776,13.93210109,13.4294243,13.18345055,12.66203548,12.35256252,11.90404929,11.35593227,10.85484336,10.82844061,10.81535694,10.73011938,10.62846653,10.46776215,9.967279377,9.810456354,9.672681671,9.399012674,9.09495699,8.876498695,
Ecuador,ECU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.36000061,33.33000183,33.36999893,33.15000153,33.06000137,33.02000046,32.70999908,32.5,33.09000015,33.06999969,32.33000183,33.00999832,33.81000137,33.22999954,33.47999954,32.5,32.15999985,31.95999908,32.66999817,32.20999908,32.22999954,32.36000061,30.36000061,28.43000031,28.53000069,29.05999947,29.70999908,30.67000008,31.52000046,
"Egypt, Arab Rep.",EGY,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.36999893,34.72000122,32.45999908,32.15000153,31.94000053,30.54000092,29.25,28.55999947,27.95000076,27.43000031,27.75,27.51000023,27.82999992,28.59000015,27.40999985,28.43000031,27.79000092,28.23999977,25.95999908,24.71999931,25.76000023,24.47999954,24.12999916,23.45000076,22.17000008,22.20999908,21.98999977,21.65999985,20.45999908,
Euro area,EMU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.716868156,7.522337717,7.246508864,7.164849914,6.863761467,6.75366836,6.699681603,6.465265643,6.225926033,5.970148111,5.853439206,5.757860348,5.727463658,5.362760333,5.279997822,5.189872834,4.941865281,4.348760159,4.448789498,4.47338343,4.373713863,4.407369291,4.399018986,4.326306786,4.216291867,4.219039727,4.075216981,3.983241281,3.927548212,
Eritrea,ERI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91999817,65.58000183,64.86000061,64.23000336,63.68999863,62.88999939,62.15999985,62.15999985,61.84999847,61.43000031,61.15000153,60.75999832,61.25999832,61.31000137,62.13000107,62.43000031,62.36999893,62.34999847,61.91999817,61.95999908,61.18000031,60.84999847,61.25,59.95000076,60.59000015,59.88000107,60.18999863,59.18999863,58.65999985,
Spain,ESP,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10.77000046,10.64000034,10.53999996,9.949999809,9.539999962,9.229999542,8.970000267,8.390000343,7.789999962,7.75,7.230000019,6.829999924,6.659999847,6.489999771,5.860000134,5.619999886,5.130000114,5.429999828,5.590000153,5.489999771,5.71999979,6.019999981,5.909999847,5.789999962,5.949999809,6.079999924,5.889999866,5.679999828,
Estonia,EST,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96999931,22.5,20.05999947,17.62999916,12.44999981,12.09000015,12.25,11.92000008,10.55000019,8.270000458,9.539999962,9.020000458,8.569999695,7.409999847,7.179999828,6.889999866,6.420000076,5.320000172,5.539999962,5.679999828,6.340000153,6.429999828,6.199999809,5.389999866,5.230000019,5.699999809,5.039999962,4.829999924,4.699999809,
Ethiopia,ETH,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15000153,84.41000366,84.19999695,84.05000305,83.98999786,83.77999878,83.83999634,83.83000183,83.65000153,83.44000244,83.06999969,82.81999969,82.76000214,82.36000061,82.06999969,81.5,80.83999634,80.36000061,79.80000305,78.91999817,78.23000336,77.88999939,77.29000092,76.48999786,75.73000336,75.05999756,74.41000366,73.77999878,73.44000244,
European Union,EUU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68309411,10.66879766,10.60718032,10.59084062,10.25827857,10.0171357,10.08338858,9.821347794,9.579783248,9.320913649,9.012520818,8.495213701,8.404077758,7.834339295,7.636521017,7.328286997,6.934090543,6.326855834,6.398472704,6.544355625,6.361616173,6.439650856,6.373072601,6.254803979,6.083774239,5.86638272,5.712907834,5.50965903,5.359559133,
Fragile and conflict affected situations,FCS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8116462,57.59006359,57.55727598,57.60579032,57.06535977,56.63312292,56.05001515,55.72084914,55.60428391,55.32357322,54.81402421,54.08631349,53.37282803,52.5549231,51.89619703,51.16209174,50.51620549,49.90846127,49.19620015,48.50047449,47.8535993,47.18267864,46.57551216,45.90730747,45.34481662,45.29127473,45.01404314,44.50423423,44.42115978,
Finland,FIN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61999989,10.61999989,10.55000019,10.27999973,10.02000046,9.899999619,9.979999542,9.340000153,8.180000305,8.260000229,7.690000057,7.190000057,6.989999771,6.840000153,6.590000153,6.389999866,6.340000153,6.199999809,6.329999924,6.010000229,5.929999828,5.889999866,5.900000095,6.090000153,6.139999866,5.519999981,5.260000229,5.230000019,5.380000114,
Fiji,FJI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86999893,37.47999954,37.20999908,37,36.56000137,36.15999985,35.68000031,35.29000092,35.15000153,34.33000183,33.36000061,32.97000122,32.47999954,31.81999969,31.28000069,30.95999908,30.88999939,30.10000038,29.63999939,28.95999908,28.61000061,28.04999924,27.26000023,25.82999992,24.71999931,23.82999992,23.07999992,22.52000046,22.17000008,
France,FRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.829999924,6.519999981,6.21999979,6.150000095,5.800000191,5.840000153,5.639999866,5.460000038,5.25,5.179999828,5.070000172,5.230000019,5.579999924,4.900000095,4.789999962,5.019999981,4.590000153,3.529999971,3.859999895,3.920000076,3.819999933,3.880000114,4.190000057,3.930000067,3.730000019,4,3.549999952,3.529999971,3.5,
Faroe Islands,FRO,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86000061,30.87000084,30.53000069,30.27000046,29.69000053,29.19000053,28.75,28.35000038,28.54999924,28.32999992,28.04000092,27.81999969,27.51000023,27.14999962,26.68000031,26.52000046,26.02000046,25.82999992,25.77000046,25.11000061,24.38999939,23.79999924,23.23999977,22.77000046,22.38999939,22.12000084,21.84000015,21.45999908,20.98999977,
United Kingdom,GBR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.930000067,2.890000105,2.849999905,2.849999905,2.730000019,2.599999905,2.519999981,2.380000114,2.220000029,2.170000076,1.99000001,1.980000019,1.809999943,1.850000024,1.929999948,1.929999948,1.889999986,1.379999995,1.600000024,1.75,1.710000038,1.620000005,1.460000038,1.730000019,1.570000052,1.559999943,1.620000005,1.470000029,1.460000038,
Georgia,GEO,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.04000092,49,52.04999924,51.93000031,49.41999817,47.54000092,46.40000153,46.31999969,50.47999954,47.27999878,52.79000092,52.40000153,53.18999863,51.75,51.77000046,53.45999908,50.72999954,48.74000168,46.97999954,46.38999939,45.59999847,43.91999817,44.68999863,43.45000076,41.34000015,42.18000031,41.02000046,36.90000153,36.52000046,
Ghana,GHA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.65999985,61.52999878,61.31999969,61.20000076,61,60.75999832,60.47999954,60.16999817,59.86999893,59.84000015,59.75999832,59.63000107,59.41999817,59.18000031,58.88999939,58.70000076,57.75999832,56.36999893,55.31000137,53.88000107,51.88000107,50.29000092,48.77999878,45.56999969,41.88000107,40.45999908,39.06000137,37.65000153,36.38000107,
Gibraltar,GIB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.81999969,67.70999908,67.56999969,67.65000153,67.65000153,67.48999786,67.26999664,67.05999756,66.81999969,66.58999634,66.33999634,66,65.08999634,64.98000336,64.66000366,64.55999756,64.23000336,63.83000183,63.81000137,63.52999878,62.97999954,62.59000015,62.25999832,61.88000107,61.59000015,60.79999924,60.13000107,59.66999817,59.24000168,
"Gambia, The",GMB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28000069,29.27000046,29.27000046,29.28000069,29.29000092,29.02000046,28.84000015,28.54999924,28.37999916,28.04999924,27.69000053,27.64999962,27.43000031,27.12000084,27.12000084,26.67000008,26.29000092,26.25,25.98999977,25.79000092,25.56999969,25.23999977,24.94000053,24.68000031,24.35000038,24.10000038,23.70000076,23.18000031,22.55999947,
Guinea-Bissau,GNB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.79999924,61.86000061,61.95000076,61.84000015,61.68000031,61.47999954,60.56000137,61.25999832,61.40999985,61.18999863,60.86999893,61.20000076,61.09999847,60.93000031,60.79999924,60.47000122,60.29000092,60.22000122,59.81000137,59.58000183,59.04999924,59.15999985,58.68000031,58.36999893,58.40999985,57.90000153,57.68000031,57.18000031,57.13999939,
Equatorial Guinea,GNQ,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.81000137,56.88999939,56.29999924,55.61999893,54.79999924,52.68999863,50.34999847,48.84000015,47.22000122,45.86999893,43.24000168,41.31999969,39.72000122,37.81000137,36.33000183,35.47000122,34.31000137,33.20999908,33.20000076,33.61999893,33.47999954,33.43000031,34.00999832,34.40999985,35.36000061,36.24000168,36.84000015,37.13999939,37.79000092,
Greece,GRC,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76000023,19.39999962,19.22999954,18.71999931,18.60000038,18.34000015,18.05999947,16.48999977,16.11000061,16.12000084,14.98999977,14.22000027,14.11999989,11.46000004,11.31999969,11.01000023,10.81999969,10.84000015,11.59000015,12.26000023,12.14999962,13.03999996,13.85999966,13.97999954,13.27999973,12.81999969,12.51000023,12.64000034,12.31000042,
Grenada,GRD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.81999969,49.70000076,49.56999969,49.38000107,49.22999954,49.24000168,48.88999939,48.5,49.79999924,51.09999847,48.00999832,45.81999969,43.31999969,48.09000015,45.52999878,42.77000046,42.68999863,42.93000031,43.68999863,43.91999817,43.25,43.40000153,41.95999908,42.06999969,42.58000183,39.56000137,42.29000092,42.31999969,41.77000046,
Guam,GUM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839999974,0.829999983,0.819999993,0.810000002,0.800000012,0.779999971,0.75999999,0.74000001,0.720000029,0.699999988,0.670000017,0.639999986,0.610000014,0.569999993,0.550000012,0.529999971,0.5,0.479999989,0.460000008,0.439999998,0.419999987,0.409999996,0.400000006,0.379999995,0.370000005,0.360000014,0.349999994,0.340000004,0.330000013,
Guyana,GUY,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.27000046,37.83000183,37.40000153,36.65000153,36.09999847,34.90000153,33.61000061,32.91999817,31.67000008,30.59000015,29.45999908,28.36000061,27.96999931,27.67000008,27.89999962,28.19000053,27.28000069,26.86000061,26.29000092,25.79000092,25.05999947,24.43000031,23.45999908,22.70999908,22.18000031,21.61000061,21.13999939,20.57999992,20.07999992,
High income,HIC,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.473320181,7.377170626,7.194591624,7.066644765,6.840023384,6.658501873,6.575358373,6.470974562,6.321413993,6.142447213,5.94077533,5.676652982,5.569711699,5.277982815,5.138769237,4.978426957,4.772084025,4.53611535,4.580571746,4.612269462,4.485806697,4.427294185,4.382526989,4.320895643,4.263964746,4.116910944,3.992074244,3.854752974,3.773273151,
"Hong Kong SAR, China",HKG,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920000017,0.839999974,0.800000012,0.769999981,0.689999998,0.49000001,0.400000006,0.349999994,0.360000014,0.340000004,0.270000011,0.340000004,0.25999999,0.319999993,0.330000013,0.280000001,0.209999993,0.310000002,0.310000002,0.289999992,0.280000001,0.280000001,0.270000011,0.25999999,0.25,0.239999995,0.239999995,0.230000004,0.230000004,
Honduras,HND,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.11000061,54.90999985,54.02999878,53.54999924,53.45000076,54.68000031,53.22000122,49.11000061,49.36000061,50.79000092,52.40000153,54.02000046,51.99000168,48.81000137,45.70000076,47.54999924,45.77000046,46.66999817,48.13999939,49.47000122,48.38999939,49.95999908,47.45999908,39.68999863,40.50999832,38.27999878,44.29999924,42.75,42.27000046,
Heavily indebted poor countries (HIPC),HPC,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.89505411,68.96412823,68.92347509,68.86976788,68.71554128,68.50223914,68.42780336,68.23022061,68.11404016,67.97779958,67.90825612,67.42476264,66.72475561,66.20386992,65.71894104,65.06801476,64.30895832,63.70356148,63.06451528,62.32886975,61.52474478,60.70402677,60.15002952,59.17683541,58.41159082,58.05214319,57.62844686,57.07680174,56.69759669,
Croatia,HRV,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.02000046,21.35000038,21.34000015,19.81999969,19.25,18.87999916,16.79000092,16.40999985,16.25,16.28000069,16.07999992,15.82999992,16.28000069,16.02000046,16,13.67000008,11.39999962,11.88000011,12.61999989,13.22000027,13.93999958,12.31999969,11.56000042,10.81999969,10.77000046,9.350000381,8.539999962,7.239999771,7.710000038,
Haiti,HTI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.95999908,53.43999863,53.41999817,54.04000092,52.90999985,51.79000092,51.72000122,51.20000076,51.33000183,51.27999878,51.02999878,50.54999924,50.04000092,49.95000076,49.34000015,49.00999832,48.54999924,48.18000031,47.72000122,48.08000183,46.66999817,45.47000122,44.88999939,44.25,43.68999863,43.41999817,43.15000153,42.63999939,42.5,
Hungary,HUN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72000027,14.34000015,11.90999985,11.53999996,10.81999969,11.34000015,10.60000038,10.14999962,9.640000343,9.020000458,8.43999958,8.109999657,7.639999866,7.409999847,6.71999979,6.539999962,6.489999771,5.980000019,6.309999943,6.480000019,6.800000191,7.019999981,6.619999886,6.400000095,6.800000191,6.889999866,6.860000134,6.610000134,6.289999962,
IBRD only,IBD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.50543902,50.94833517,49.85981129,48.81733293,47.72268694,46.7907315,46.16373954,46.03355897,45.86469672,45.42008735,44.91979815,44.52891781,43.79869253,42.45254335,41.24488999,39.88316426,38.60220018,37.88368603,37.06336014,36.10704903,34.81572187,33.78906609,32.78980745,31.66176203,30.94895597,30.29881409,29.69939612,29.05652502,28.41660944,
IDA & IBRD total,IBT,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.01516223,52.54075156,51.63630431,50.76064248,49.81970132,48.98223133,48.45535668,48.33935965,48.18475239,47.8052532,47.30399711,46.85407985,46.09984245,44.84927398,43.74147297,42.46871728,41.34002376,40.72491316,39.96607474,39.0958446,37.96884509,37.01857248,36.12597959,35.13204466,34.44556272,33.94371563,33.35357797,32.71045668,32.17364199,
IDA total,IDA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.51227483,60.38198389,60.30811444,60.12396069,59.77772034,59.29915359,59.13012154,58.94541637,58.73631096,58.54982051,57.90106935,57.06266623,56.09083917,55.18058205,54.40704951,53.41726124,52.83248527,52.53571762,51.86321844,51.208145,50.61776644,49.88143395,49.28431592,48.6302306,47.83404471,47.70214784,46.8833309,45.99036707,45.55767021,
IDA blend,IDB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.31727166,46.15012016,46.17082563,46.13659912,46.24292254,45.91521018,45.73790692,45.56554677,45.37954214,45.30225596,45.21830409,44.94562013,44.54318866,44.28867325,44.39161787,44.10567564,43.57710531,43.58558553,42.50836316,41.81128268,41.50874704,40.76432858,40.04909079,39.85713616,39.05878096,39.60646679,38.52213581,37.45791648,37.0758667,
Indonesia,IDN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.63999939,54.25,51.34000015,46.65999985,44.02999878,43.15000153,42.61000061,44.47000122,44.56000137,44.38999939,43.33000183,43.75,45.72999954,42.63000107,43.79000092,42.56999969,41.18000031,40.93999863,40.77000046,39.56999969,37.43999863,36.34000015,35.63000107,34.84000015,33.31000137,32.91999817,32.04000092,31,29.87999916,
IDA only,IDX,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3809394,67.24436492,67.05690762,66.78725076,66.20582538,65.65586167,65.50634365,65.31272582,65.12650774,64.92701846,64.00983385,62.90265916,61.67090651,60.44781658,59.21967082,57.87736169,57.30024239,56.87778062,56.4269289,55.80647449,55.09441393,54.34003485,53.76247031,52.91103673,52.13067601,51.63840983,50.95131647,50.15732626,49.7188305,
Isle of Man,IMN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,58.61999893,58.24000168,57.65999985,57.13999939,56.63999939,56.36000061,55.88999939,55.11000061,54.56000137,53.99000168,53.47000122,52.54999924,51.43999863,50.59000015,49.79000092,48.93999863,48.56999969,47.72000122,46.91999817,45.20999908,43.52000046,43.09000015,42.54000092,41.97000122,41.31999969,40.75999832,40.24000168,39.56000137,
Not classified,INX,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01000023,18.77000046,18.46999931,17.87999916,17.12999916,15.93999958,15.68000031,13.35000038,12.85000038,11.90999985,10.72000027,10.82999992,9.869999886,9.930000305,9.300000191,8.93999958,8.409999847,8.149999619,8.869999886,9.090000153,9.279999733,9.409999847,9.270000458,8.569999695,8.479999542,8.470000267,8.010000229,7.570000172,7.179999828,
"Iran, Islamic Rep.",IRN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.67000008,25.45000076,25.27000046,25.06999969,24.85000038,24.34000015,24.54999924,24.73999977,24.65999985,24.48999977,24.27000046,23.90999985,23.46999931,23.10000038,22.70999908,21.43000031,20.54999924,19.35000038,18.82999992,17.46999931,17.21999931,17.29999924,17.37999916,17.22999954,17.14999962,17.17000008,16.76000023,17.25,17.05999947,
Iraq,IRQ,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.43999863,32.34000015,32.18000031,32.00999832,31.77000046,31.42000008,30.88999939,30.43000031,29.77000046,29.26000023,28.87000084,28.60000038,28.20000076,27.62000084,27,26.29999924,25.70999908,25,24.51000023,23.78000069,23.19000053,22.40999985,21.81999969,21.36000061,20.92000008,20.21999931,19.67000008,19.20999908,18.65999985,
